Gene	logFC	P.Value	nes	pval	Eigen_centrality	Eigen_directed_centrality	Eigen_reverse_centrality	Page_rank	page_rank_directed	Page_rank_reverse	TF
POU3F3	0.283976358627518	0.251994019151592	0	1	0	0	0	0	0	0	FALSE
POU3F4	-0.271349581680254	0.30218020100697	0	1	0	0	0	0	0	0	FALSE
POU4F1	-0.4535323587494	0.256783287719054	0	1	0	0	0	0	0	0	FALSE
POU4F2	-0.238916728052879	0.226659976925325	0	1	0	0	0	0	0	0	FALSE
POU4F3	0.135977119872935	0.406898840664141	0	1	0	0	0	0	0	0	FALSE
POU5F1B	-0.0591023568869278	0.341903336235832	0	1	0	0	0	0	0	0	FALSE
POU5F1P3	-0.212729180244503	0.00472764520338389	0	1	0	0	0	0	0	0	FALSE
POU5F1P4	-0.340310053181145	0.0262298591475973	0	1	0	0	0	0	0	0	FALSE
POU5F1P4; POU5F1B; POU5F1P3; POU5F1	0.409994631748713	0.0246363417424136	0	1	0	0	0	0	0	0	FALSE
POU5F2	0.212350711654115	0.384776879227903	0	1	0	0	0	0	0	0	FALSE
POU6F1	-0.112642856599662	0.459323783294485	0	1	0	0	0	0	0	0	FALSE
POU6F2	0.262660047380437	0.204930602145578	0	1	0	0	0	0	0	0	FALSE
POU6F2-AS2	0.175208946426261	0.217263707703518	0	1	0	0	0	0	0	0	FALSE
PP12613	-0.21033824545794	0.0207408400475426	0	1	0	0	0	0	0	0	FALSE
PP12708	-0.205855049195985	0.418295625859761	0	1	0	0	0	0	0	0	FALSE
PP12719	0.0415336678662621	0.895626812217721	0	1	0	0	0	0	0	0	FALSE
PP13	0.0841375303727592	0.426980769445741	0	1	0	0	0	0	0	0	FALSE
PP13439	0.170470975416706	0.469104043346219	0	1	0	0	0	0	0	0	FALSE
PP14571	0.00210521759391558	0.975577074580399	0	1	0	0	0	0	0	0	FALSE
PP2672	0.0826074476593324	0.759839204175043	0	1	0	0	0	0	0	0	FALSE
PP2D1	-0.467752299499653	0.205304945016485	0	1	0	0	0	0	0	0	FALSE
PP7080	0.0242467535097299	0.756564893208133	0	1	0	0	0	0	0	0	FALSE
PP7080; OLMALINC	0.10100824252285	0.204585545086391	0	1	0	0	0	0	0	0	FALSE
PPA1	-0.173882000161711	0.249513667637034	0	1	0	0	0	0	0	0	FALSE
PPA2	-0.174389240358496	0.020941976939512	0	1	0	0	0	0	0	0	FALSE
PPAN; PPAN-P2RY11	-0.310116519071334	0.104046595168615	0	1	0	0	0	0	0	0	FALSE
PPAP2A	0.00792530611892173	0.962106614475339	0	1	0	0	0	0	0	0	FALSE
PPAP2B	0.188266771726019	0.263525410732685	0	1	0	0	0	0	0	0	FALSE
PPAP2C	0.233803989791777	0.00741039233599068	0	1	0	0	0	0	0	0	FALSE
PPAPDC1A	0.0271574872793758	0.742160137389276	0	1	0	0	0	0	0	0	FALSE
PPAPDC1B	0.00920818526001543	0.943670038474403	0	1	0	0	0	0	0	0	FALSE
PPAPDC2	0.0984185473669414	0.632997191604142	0	1	0	0	0	0	0	0	FALSE
PPAPDC3	-0.0292626397860929	0.869379565135761	0	1	0	0	0	0	0	0	FALSE
PPARA	0.0183384671354732	0.935175726334283	-2.24661649347197	0.0246645471731817	0.232033264870729	3.43832344840218e-16	0.754877666246693	0.0219567767210078	0.0128214825006751	0.0349205969867852	TRUE
PPARD	0.155534949336454	0.466190517048385	0	1	0	0	0	0	0	0	FALSE
PPARG	0.436093157525089	0.131109475671042	0.256956899848124	0.797212045072362	0	0	0	0	0	0	TRUE
PPARGC1A	0.214478317975702	0.115982677132362	0	1	0	0	0	0	0	0	FALSE
PPARGC1B	-0.0521691049523003	0.513934018616188	0	1	0	0	0	0	0	0	FALSE
PPAT	0.166044061093097	0.514812151583252	0	1	0	0	0	0	0	0	FALSE
PPBP	0.0556899352294539	0.830104177173654	0	1	0	0	0	0	0	0	FALSE
PPBPP2	0.163000050296674	0.116474189691117	0	1	0	0	0	0	0	0	FALSE
PPCDC	0.484203968406253	0.0581706859388698	0	1	0	0	0	0	0	0	FALSE
PPCS	0.0680171237341858	0.399047611030083	0	1	0	0	0	0	0	0	FALSE
PPCS; CCDC30	0.015180799508534	0.865304539125839	0	1	0	0	0	0	0	0	FALSE
PPDPF	0.332682410635756	0.162515618365638	0	1	0	0	0	0	0	0	FALSE
PPEF1	-0.286738946064288	0.366508634205431	0	1	0	0	0	0	0	0	FALSE
PPEF2	-0.148851532961466	0.630166110784032	0	1	0	0	0	0	0	0	FALSE
PPFIA1	0.0701910601563327	0.322647176208711	0	1	0	0	0	0	0	0	FALSE
PPFIA2	-0.150201497140704	0.159071976519182	0	1	0	0	0	0	0	0	FALSE
PPFIA3	-0.0323107494151857	0.74713523665743	0	1	0	0	0	0	0	0	FALSE
PPFIA4	-0.0842381490063415	0.254332805538661	0	1	0	0	0	0	0	0	FALSE
PPFIBP1	0.25138018621641	0.254690720486629	0	1	0	0	0	0	0	0	FALSE
PPFIBP2	0.19740964106888	0.058444662650833	0	1	0	0	0	0	0	0	FALSE
PPHLN1	-0.0667738246557839	0.662949680161066	0	1	0	0	0	0	0	0	FALSE
PPIA	0.0239687208869275	0.817602225449297	0	1	0	0	0	0	0	0	FALSE
PPIA; LOC101060363	-0.234973906795587	0.155281492167088	0	1	0	0	0	0	0	0	FALSE
PPIAL4A; PPIAL4C; PPIAL4G	0.110296045457602	0.229720903657897	0	1	0	0	0	0	0	0	FALSE
PPIB	0.105121418892269	0.562889511417879	0	1	0	0	0	0	0	0	FALSE
PPIC	0.114400783543804	0.711446529269059	0	1	0	0	0	0	0	0	FALSE
PPID	0.0731365155928113	0.706624901545404	0	1	0	0	0	0	0	0	FALSE
PPIE	-0.0816821603357614	0.571197051885584	0	1	0	0	0	0	0	0	FALSE
PPIEL	0.127291883591621	0.273149894501768	0	1	0	0	0	0	0	0	FALSE
PPIF	-0.256314872346769	0.161528400740411	0	1	0	0	0	0	0	0	FALSE
PPIG	0.0382707663311567	0.900161870290185	0	1	0	0	0	0	0	0	FALSE
PPIH	0.038987336252573	0.630856744135964	0	1	0	0	0	0	0	0	FALSE
PPIL1	-0.707919516536937	0.00494268798557299	0	1	0	0	0	0	0	0	FALSE
PPIL2	0.0911239163889288	0.25190110325981	0	1	0	0	0	0	0	0	FALSE
PPIL3	0.487238320837057	0.113228721142965	0	1	0	0	0	0	0	0	FALSE
PPIL4	0.0947209225978582	0.574395370961234	0	1	0	0	0	0	0	0	FALSE
PPIL6	0.0879989334172828	0.296331444927995	0	1	0	0	0	0	0	0	FALSE
PPIP5K1	-0.119491350817308	0.176884486251662	0	1	0	0	0	0	0	0	FALSE
PPIP5K2	-0.254194027347594	0.261572089058862	0	1	0	0	0	0	0	0	FALSE
PPL	-0.174511411263959	0.220035578840232	0	1	0	0	0	0	0	0	FALSE
PPM1A	-0.00274194996712085	0.980406112711482	0	1	0	0	0	0	0	0	FALSE
PPM1B	0.918260251048896	0.00024635953926526	0	1	7.97129797341243e-17	0	0	0.00196850393701491	0.00360707372497617	0	FALSE
PPM1D	-0.784706672809981	2.4123860590229e-07	0	1	7.97129797341243e-17	0	0	0.00196850393701491	0.00360707372497617	0	FALSE
PPM1E	0.182997275689512	0.406265629609185	0	1	0	0	0	0	0	0	FALSE
PPM1F	0.0929211459026562	0.178640932542034	0	1	0	0	0	0	0	0	FALSE
PPM1G	0.242358767882638	0.0157437412943407	0	1	0	0	0	0	0	0	FALSE
PPM1H	0.163521836776134	0.0129319082203406	0	1	0	0	0	0	0	0	FALSE
PPM1J	0.00650033002484474	0.953775405226196	0	1	0	0	0	0	0	0	FALSE
PPM1K	0.0174795853688313	0.929195945820499	0	1	0	0	0	0	0	0	FALSE
PPM1L	0.140020465116417	0.546054751647598	0	1	0	0	0	0	0	0	FALSE
PPM1M	-0.0170808650994208	0.928730576293524	0	1	0	0	0	0	0	0	FALSE
PPM1N	-0.107884804278094	0.443503989063575	0	1	0	0	0	0	0	0	FALSE
PPME1	0.0054539990088136	0.947877817894906	0	1	0	0	0	0	0	0	FALSE
PPOX	-0.0235733591369569	0.947683236210766	0	1	0	0	0	0	0	0	FALSE
PPP1CA	0.0958422497829448	0.211094602218741	0	1	0	0	0	0	0	0	FALSE
PPP1CB	-0.923525505309041	0.00217042468055603	0	1	7.97129797341243e-17	0	0	0.00196850393701491	0.00360707372497617	0	FALSE
PPP1CC	-0.218195545502369	0.496686409731003	0	1	0	0	0	0	0	0	FALSE
PPP1R10	-0.0655793968640053	0.491665798851572	0	1	0	0	0	0	0	0	FALSE
PPP1R11	-0.148149099156226	0.10998804086851	0	1	0	0	0	0	0	0	FALSE
PPP1R12A	0.135851420494203	0.336126804400448	0	1	0	0	0	0	0	0	FALSE
PPP1R12B	0.162635038313005	0.365323350921203	0	1	0	0	0	0	0	0	FALSE
PPP1R12C	-0.0742273560898989	0.804722727946157	0	1	0	0	0	0	0	0	FALSE
PPP1R13B	-0.231634821569762	0.191606099023318	0	1	0	0	0	0	0	0	FALSE
PPP1R13L	0.10633340440477	0.141030250040777	0	1	0	0	0	0	0	0	FALSE
PPP1R14A	0.382390827552866	0.14938333764767	0	1	0	0	0	0	0	0	FALSE
PPP1R14B	0.258750036594869	0.321486147633043	0	1	0	0	0	0	0	0	FALSE
PPP1R14C	-0.268049395820741	0.106311673917061	0	1	0	0	0	0	0	0	FALSE
PPP1R14D	-0.232540427459778	0.165004885637867	0	1	0	0	0	0	0	0	FALSE
PPP1R15A	0.162736881543028	0.468323188875835	0	1	0	0	0	0	0	0	FALSE
PPP1R15B	-1.30146378485547	1.31972603145633e-05	0	1	7.97129797341243e-17	0	0	0.00196850393701491	0.00360707372497617	0	FALSE
PPP1R16A	-0.0555388480457291	0.747302706404197	0	1	0	0	0	0	0	0	FALSE
PPP1R16B	-0.472827478052582	0.0116349775748353	0	1	0	0	0	0	0	0	FALSE
PPP1R17	-0.0986509806447691	0.313390251297291	0	1	0	0	0	0	0	0	FALSE
PPP1R18	-0.0632748549653055	0.462082655565285	0	1	0	0	0	0	0	0	FALSE
PPP1R1A	-0.0977450592383327	0.66363183564186	0	1	0	0	0	0	0	0	FALSE
PPP1R1B	0.0634046892544202	0.593086239634656	0	1	0	0	0	0	0	0	FALSE
PPP1R1C	-0.20263385452893	0.00363378700952674	0	1	0	0	0	0	0	0	FALSE
PPP1R2	0.567504909172927	0.0647631302700244	0	1	0	0	0	0	0	0	FALSE
PPP1R21	-0.0662084507181557	0.31019247651835	0	1	0	0	0	0	0	0	FALSE
PPP1R26	0.179945586009254	0.109767372561538	0	1	0	0	0	0	0	0	FALSE
PPP1R26-AS1	0.182190009543203	0.505260843506897	0	1	0	0	0	0	0	0	FALSE
PPP1R27	-0.136958332782962	0.407043150646079	0	1	0	0	0	0	0	0	FALSE
PPP1R2P9	-0.0582167250064995	0.659882463854079	0	1	0	0	0	0	0	0	FALSE
PPP1R32	0.11483101442803	0.365488802661335	0	1	0	0	0	0	0	0	FALSE
PPP1R35	0.155286474935763	0.0283253063668333	0	1	0	0	0	0	0	0	FALSE
PPP1R36	0.146854519776682	0.529936724530079	0	1	0	0	0	0	0	0	FALSE
PPP1R37	0.147271379117846	0.0816461505217139	0	1	0	0	0	0	0	0	FALSE
PPP1R3A	0.129360141983473	0.621448675062395	0	1	0	0	0	0	0	0	FALSE
PPP1R3B	0.297769896948182	0.0679595976827148	0	1	0	0	0	0	0	0	FALSE
PPP1R3C	0.573014909836935	0.0470169330257543	0	1	0	0	0	0	0	0	FALSE
PPP1R3D	-0.206888306229897	0.12373673175838	0	1	0	0	0	0	0	0	FALSE
PPP1R3E	-0.225797679814976	0.136018113943927	0	1	0	0	0	0	0	0	FALSE
PPP1R3F	0.0916962279453665	0.666263271785948	0	1	0	0	0	0	0	0	FALSE
PPP1R7	0.0397889038473993	0.658850431240655	0	1	0	0	0	0	0	0	FALSE
PPP1R8	-0.289997327397775	0.254389318918821	0	1	0	0	0	0	0	0	FALSE
PPP1R9A	0.180810740213222	0.215750562294598	0	1	0	0	0	0	0	0	FALSE
PPP1R9B	-0.0866345397490139	0.717605213830539	0	1	0	0	0	0	0	0	FALSE
PPP2CA	0.1170797607673	0.458459388533242	0	1	0	0	0	0	0	0	FALSE
PPP2CB	0.142285572287681	0.017711921048203	0	1	0	0	0	0	0	0	FALSE
PPP2R1A	-0.405224286889883	0.019421339730575	0	1	0	0	0	0	0	0	FALSE
PPP2R1B	-0.141380356876223	0.603387081181952	0	1	0	0	0	0	0	0	FALSE
PPP2R2A	0.129761950658569	0.513787635331639	0	1	0	0	0	0	0	0	FALSE
PPP2R2B	0.201450979039953	0.0182219777752157	0	1	0	0	0	0	0	0	FALSE
PPP2R2C	-0.0126417861731269	0.834916377623965	0	1	0	0	0	0	0	0	FALSE
PPP2R2D	0.206847631711788	0.0216125053326644	0	1	0	0	0	0	0	0	FALSE
PPP2R3A	-0.361150903608663	0.120791753690123	0	1	0	0	0	0	0	0	FALSE
PPP2R3B; LOC102725016	-0.145806790874487	0.604592499370675	0	1	0	0	0	0	0	0	FALSE
PPP2R3C	-0.193090007361849	0.0722372258193973	0	1	0	0	0	0	0	0	FALSE
PPP2R4	-0.0150928291992369	0.951361391858919	0	1	0	0	0	0	0	0	FALSE
PPP2R5A	-0.0791959206410633	0.714315775156593	0	1	0	0	0	0	0	0	FALSE
PPP2R5B	0.0320950692637097	0.91311888790036	0	1	0	0	0	0	0	0	FALSE
PPP2R5C	-0.694867481187517	3.27543654495671e-05	0	1	0	0	0	0	0	0	FALSE
PPP2R5D	-0.107314672987631	0.57621427465013	0	1	0	0	0	0	0	0	FALSE
PPP2R5E	-0.12407542257806	0.571650121125676	0	1	0	0	0	0	0	0	FALSE
PPP3CA	0.163516443495943	0.36881178085378	0	1	0	0	0	0	0	0	FALSE
PPP3CB	-0.174949511471125	0.480871670994384	0	1	0	0	0	0	0	0	FALSE
PPP3CB-AS1	-0.0663145885779064	0.732617022125128	0	1	0	0	0	0	0	0	FALSE
PPP3CC	-0.130636271649919	0.351927886580507	0	1	0	0	0	0	0	0	FALSE
PPP3R1	0.10748234722376	0.665846476644469	0	1	0	0	0	0	0	0	FALSE
PPP3R2	0.0062327282155461	0.974453836245852	0	1	0	0	0	0	0	0	FALSE
PPP4C	-0.131506757880605	0.321245642139055	0	1	0	0	0	0	0	0	FALSE
PPP4R1	-0.162426244295986	0.375600037422267	0	1	0	0	0	0	0	0	FALSE
PPP4R1L	0.142060981106566	0.621888650013616	0	1	0	0	0	0	0	0	FALSE
PPP4R2	0.562775826537703	0.000450920909112482	0	1	0	0	0	0	0	0	FALSE
PPP4R3A	-0.22988312543035	0.00523555762497723	0	1	0	0	0	0	0	0	FALSE
PPP4R3B	-0.0838835368343712	0.762742825587686	0	1	0	0	0	0	0	0	FALSE
PPP4R3CP	0.156315363296393	0.566754290694592	0	1	0	0	0	0	0	0	FALSE
PPP4R4	-0.225759843843748	0.0215611293957033	0	1	0	0	0	0	0	0	FALSE
PPP5C	-0.480958179342084	0.0406731803706495	0	1	0	0	0	0	0	0	FALSE
PPP5D1	-0.0948488960758507	0.27877928307099	0	1	0	0	0	0	0	0	FALSE
PPP6C	0.0765833756513006	0.254811811046866	0	1	0	0	0	0	0	0	FALSE
PPP6R1	0.0993835779237102	0.542221773506008	0	1	0	0	0	0	0	0	FALSE
PPP6R2	-0.598026573137301	0.00284611391030551	0	1	0	0	0	0	0	0	FALSE
PPP6R3	0.0491256199657255	0.833604118500496	0	1	0	0	0	0	0	0	FALSE
PPRC1	0.153548729391185	0.0702256275881118	0	1	0	0	0	0	0	0	FALSE
PPT1	0.290231374592484	0.334832588350673	0	1	0	0	0	0	0	0	FALSE
PPT2-EGFL8; PPT2; EGFL8	-0.0349341347519672	0.755114084034937	0	1	0	0	0	0	0	0	FALSE
PPT2; EGFL8	0.0249063347186001	0.89361246180174	0	1	0	0	0	0	0	0	FALSE
PPTC7	0.293648661178415	0.0931280381449623	0	1	0	0	0	0	0	0	FALSE
PPWD1	-0.725288094628683	7.93047483667623e-05	0	1	0	0	0	0	0	0	FALSE
PPY	0.424000237038584	0.0183079264710327	0	1	0	0	0	0	0	0	FALSE
PPY2P	-0.0273546940821499	0.647335522212988	0	1	0	0	0	0	0	0	FALSE
PQBP1	-0.0445234113748949	0.814662794870137	0	1	0	0	0	0	0	0	FALSE
PQLC1	0.179740550856844	0.101611261480333	0	1	0	0	0	0	0	0	FALSE
PQLC2	-0.149345966498219	0.266389537700855	0	1	0	0	0	0	0	0	FALSE
PQLC2L	-0.110700849048873	0.485393599790065	0	1	0	0	0	0	0	0	FALSE
PQLC3	0.117196553007413	0.474588074400113	0	1	0	0	0	0	0	0	FALSE
PRAC1	-0.204348127554547	0.022457917062308	0	1	0	0	0	0	0	0	FALSE
PRADC1	0.528374459441786	0.0408105306430161	0	1	0	0	0	0	0	0	FALSE
PRAF2	-0.568995332397929	0.0211756509782365	0	1	0	0	0	0	0	0	FALSE
PRAM1	-0.186768729181339	0.416579635232488	0	1	0	0	0	0	0	0	FALSE
PRAME	-0.285452780903353	0.150822821503325	0	1	0	0	0	0	0	0	FALSE
PRAMEF10	-0.158471836401971	0.579715100240157	0	1	0	0	0	0	0	0	FALSE
PRAMEF11	0.0973665200589693	0.222878598647123	0	1	0	0	0	0	0	0	FALSE
PRAMEF12	0.005914794818767	0.93485653480795	0	1	0	0	0	0	0	0	FALSE
PRAMEF2; PRAMEF1	-0.0376817813434378	0.894339049821238	0	1	0	0	0	0	0	0	FALSE
PRAP1	-0.553113449023105	0.122668754883645	0	1	0	0	0	0	0	0	FALSE
PRB1	-0.228417646961329	0.406957988584457	0	1	0	0	0	0	0	0	FALSE
PRB3	0.24340635739099	0.119087831109401	0	1	0	0	0	0	0	0	FALSE
PRB4	-0.251669394015255	0.192818005118685	0	1	0	0	0	0	0	0	FALSE
PRC1	-0.0539891700449777	0.698198609518582	0	1	0	0	0	0	0	0	FALSE
PRCAT47	-0.0965573390069898	0.252027604667573	0	1	0	0	0	0	0	0	FALSE
PRCC	0.300379551344133	0.00453109562032955	0	1	0	0	0	0	0	0	FALSE
PRCD	-0.0123567130535067	0.938423575735056	0	1	0	0	0	0	0	0	FALSE
PRCP	0.0927102531721902	0.356960188177103	0	1	0	0	0	0	0	0	FALSE
PRDM1	-0.0865706711835985	0.41697472631697	0	1	0	0	0	0	0	0	FALSE
PRDM10	-0.256755525093522	0.291525118902146	0	1	0	0	0	0	0	0	FALSE
PRDM11	-0.247210088190296	0.319674936574319	0	1	0	0	0	0	0	0	FALSE
PRDM11; LOC101060179	-0.263232143262235	0.0731266069125513	0	1	0	0	0	0	0	0	FALSE
PRDM12	-0.0683757127025086	0.405890770216899	0	1	0	0	0	0	0	0	FALSE
PRDM13	0.215048924017471	0.226318866761185	0	1	0	0	0	0	0	0	FALSE
PRDM14	0.207756584163921	0.0166227619240281	1.74905181702106	0.0802820628920462	0.263902730055411	0	0.430159709001947	0.0111658416584933	0.00360707372497617	0.0232258047111359	TRUE
PRDM15	-0.181468156651541	0.0168657662351057	0	1	0	0	0	0	0	0	FALSE
PRDM16	-0.189157073447908	0.468624250473341	0	1	0	0	0	0	0	0	FALSE
PRDM2	0.0127738945468927	0.895033767284665	0	1	0	0	0	0	0	0	FALSE
PRDM4	0.5464364021745	0.04681079343763	0	1	0	0	0	0	0	0	FALSE
PRDM5	-0.0983899504721979	0.477683479696275	0	1	0	0	0	0	0	0	FALSE
PRDM6	-0.265772053796905	0.248598740414335	0	1	0	0	0	0	0	0	FALSE
PRDM7	-0.288678374826775	0.00835470083871334	0	1	0	0	0	0	0	0	FALSE
PRDM8	0.00610571387991077	0.977167035174102	0	1	0	0	0	0	0	0	FALSE
PRDM9	0.00369452147005789	0.982404016333103	0	1	0	0	0	0	0	0	FALSE
PRDX1	0.0726334749047215	0.396463306661009	0	1	0	0	0	0	0	0	FALSE
PRDX2	0.00321644568683421	0.991256745327562	0	1	0	0	0	0	0	0	FALSE
PRDX3	-0.215999108691842	0.446753340580487	0	1	0	0	0	0	0	0	FALSE
PRDX4	0.324610091127363	0.00221191336307018	0	1	0	0	0	0	0	0	FALSE
PRDX5	0.126491073874791	0.217052977017317	0	1	0	0	0	0	0	0	FALSE
PRDX6	0.0162305883464917	0.79360271171963	0	1	0	0	0	0	0	0	FALSE
PREB	0.0468081157193343	0.780814170784768	0	1	0	0	0	0	0	0	FALSE
PRELID1	0.108387357911849	0.309006018633614	0	1	0	0	0	0	0	0	FALSE
PRELID2	0.0414568322030977	0.778598249933651	0	1	0	0	0	0	0	0	FALSE
PRELID3A	-0.000444102501568011	0.995328306457225	0	1	0	0	0	0	0	0	FALSE
PRELID3B	0.225796559016884	0.451173709172885	0	1	0	0	0	0	0	0	FALSE
PRELP	-0.00237176615602586	0.960523182417527	0	1	0	0	0	0	0	0	FALSE
PREP	-0.423257620771389	0.0975557349605805	0	1	0	0	0	0	0	0	FALSE
PREPL	0.169001113338554	0.173162107190457	0	1	0	0	0	0	0	0	FALSE
PREX1	-0.0327509845463689	0.760980826282587	0	1	0	0	0	0	0	0	FALSE
PREX2	0.229406067430502	0.238019553750473	0	1	0	0	0	0	0	0	FALSE
PRF1	-0.0356774910292739	0.746399218559907	0	1	0	0	0	0	0	0	FALSE
PRG2	-0.13028156733238	0.38915086296498	0	1	0	0	0	0	0	0	FALSE
PRG3	-0.0144087459601824	0.954559256212215	0	1	0	0	0	0	0	0	FALSE
PRG4	-0.268455223068094	0.300939993945967	0	1	0	0	0	0	0	0	FALSE
PRH1-PRR4; PRH1; PRH2	0.308454944296198	0.156740953390019	0	1	0	0	0	0	0	0	FALSE
PRH1-PRR4; PRR4	-0.450943280857124	0.0623603496809423	0	1	0	0	0	0	0	0	FALSE
PRH1; PRH1-PRR4; PRR4	0.243338112144588	0.0539242501940183	0	1	0	0	0	0	0	0	FALSE
PRICKLE1	0.26217742505453	0.261314412686078	0	1	0	0	0	0	0	0	FALSE
PRICKLE2	0.055884199711608	0.388158423711495	0	1	0	0	0	0	0	0	FALSE
PRICKLE2-AS3	0.0739255926267107	0.771653581439144	0	1	0	0	0	0	0	0	FALSE
PRICKLE3	-0.0168824491318817	0.889116974205437	0	1	0	0	0	0	0	0	FALSE
PRICKLE4; TOMM6	0.00729425906856651	0.906713896451207	0	1	0	0	0	0	0	0	FALSE
PRIM1	0.358963342644644	5.73692593611681e-07	0	1	0	0	0	0	0	0	FALSE
PRIM2	-0.310528317965048	0.127386937917398	0	1	0	0	0	0	0	0	FALSE
PRIM2; PRIM2B	0.0527675314822073	0.730765237083975	0	1	0	0	0	0	0	0	FALSE
PRIM2B; PRIM2	0.0756143735207595	0.551562218109182	0	1	0	0	0	0	0	0	FALSE
PRIMA1	0.400092183495027	0.0421761139546482	0	1	0	0	0	0	0	0	FALSE
PRIMPOL	0.0628596973082276	0.690951862540157	0	1	0	0	0	0	0	0	FALSE
PRKAA1	0.205235168757613	0.0683457102400082	0	1	0	0	0	0	0	0	FALSE
PRKAA2	0.199707329022064	0.262385931601985	0	1	0	0	0	0	0	0	FALSE
PRKAB1	-0.0503230663253877	0.855117679978407	0	1	0	0	0	0	0	0	FALSE
PRKAB2	-0.987928211170683	0.000340255173488101	0	1	0.108990276232713	2.86526954033515e-16	0	0.0119302850408571	0.00822246350133291	0.00853347521880044	FALSE
PRKACA	0.0433264638115214	0.83539844707935	0	1	0	0	0	0	0	0	FALSE
PRKACB	-0.472822746391077	0.180190166574751	0	1	0	0	0	0	0	0	FALSE
PRKACG	-0.133141682833937	0.555967228349479	0	1	0	0	0	0	0	0	FALSE
PRKAG1	-0.618089706422018	0.0793973575928295	0	1	0	0	0	0	0	0	FALSE
PRKAG2	0.0488136478971661	0.663661398914516	0	1	0	0	0	0	0	0	FALSE
PRKAG2-AS1	-0.20325965245162	0.381028367573082	0	1	0	0	0	0	0	0	FALSE
PRKAG3	-0.13844590617802	0.561673506557784	0	1	0	0	0	0	0	0	FALSE
PRKAR1A	-0.170654826611274	0.0398127095450159	0	1	0	0	0	0	0	0	FALSE
PRKAR1B	0.127089669561523	0.185777982018187	0	1	0	0	0	0	0	0	FALSE
PRKAR2A	-0.105537760286979	0.614436894670727	0	1	0	0	0	0	0	0	FALSE
PRKAR2B	0.207734699547492	0.164562009647757	0	1	0	0	0	0	0	0	FALSE
PRKCA	0.0236139030564355	0.848600178358639	0	1	0	0	0	0	0	0	FALSE
PRKCA-AS1	0.0499270755164458	0.687622531943386	0	1	0	0	0	0	0	0	FALSE
PRKCB	-0.561502487889222	0.0741517365431309	0	1	0	0	0	0	0	0	FALSE
PRKCD	0.141910540644963	0.500957000014072	0	1	0	0	0	0	0	0	FALSE
PRKCDBP	0.0795609653739078	0.116291718617079	0	1	0	0	0	0	0	0	FALSE
PRKCE	-0.0227447389674769	0.792437126706843	0	1	0	0	0	0	0	0	FALSE
PRKCG	0.0185935390956894	0.900351013452937	0	1	0	0	0	0	0	0	FALSE
PRKCH	-0.665816246148609	0.0196872102855816	0	1	0	0	0	0	0	0	FALSE
PRKCI	0.0462664175238342	0.847653246900711	0	1	0	0	0	0	0	0	FALSE
PRKCQ	0.656634885173839	0.0365447001318652	0	1	0	0	0	0	0	0	FALSE
PRKCQ-AS1	-0.0780342548515822	0.31958303622439	0	1	0	0	0	0	0	0	FALSE
PRKCSH	0.467948926274072	0.0976301250450635	0	1	0	0	0	0	0	0	FALSE
PRKCZ	0.197049196274536	0.458530937923589	0	1	0	0	0	0	0	0	FALSE
PRKD1	-0.0237147541347684	0.914508630053603	0	1	0	0	0	0	0	0	FALSE
PRKD2	0.150459502815807	0.568392347057117	0	1	0	0	0	0	0	0	FALSE
PRKD3	-0.173468388673085	0.422839988577576	0	1	0	0	0	0	0	0	FALSE
PRKDC	-0.0763098123813244	0.717030687933456	0	1	0	0	0	0	0	0	FALSE
PRKG1	-0.291276916927696	0.388850572594834	0	1	0	0	0	0	0	0	FALSE
PRKG1-AS1	0.26530233311387	0.158065431450137	0	1	0	0	0	0	0	0	FALSE
PRKG2	-0.225059045170364	0.286927105790183	0	1	0	0	0	0	0	0	FALSE
PRKRA	0.0931674037491161	0.672800612953534	0	1	0	0	0	0	0	0	FALSE
PRKRIR	0.123077050852432	0.672708141206893	0	1	0	0	0	0	0	0	FALSE
PRKX	-0.0910179423545583	0.680946473714332	0	1	0	0	0	0	0	0	FALSE
PRKX; PRKY	0.192526479865953	0.259137874787165	0	1	0	0	0	0	0	0	FALSE
PRKXP1	-0.285893886715543	0.309527025127302	0	1	0	0	0	0	0	0	FALSE
PRKY	-0.185464922438174	0.0205458394819033	0	1	0	0	0	0	0	0	FALSE
PRL	0.148791022112688	0.0565847342080848	0	1	0	0	0	0	0	0	FALSE
PRLH	0.245337851994653	0.186220931116948	0	1	0	0	0	0	0	0	FALSE
PRLHR	-0.195174008092173	0.40314762650032	0	1	0	0	0	0	0	0	FALSE
PRLR	0.150907494397087	0.66034142242787	0	1	0	0	0	0	0	0	FALSE
PRM1	0.0893200769957856	0.678859950637003	0	1	0	0	0	0	0	0	FALSE
PRM2	0.168777583094937	0.450890104885719	0	1	0	0	0	0	0	0	FALSE
PRM3	0.410568692177941	0.0401531478735761	0	1	0	0	0	0	0	0	FALSE
PRMT1	0.0403297037159203	0.856580720830722	0	1	0	0	0	0	0	0	FALSE
PRMT2	-0.152645275273288	0.275834414967693	0	1	0	0	0	0	0	0	FALSE
PRMT3	-0.0359785867759275	0.664114636306723	0	1	0	0	0	0	0	0	FALSE
PRMT5	-0.157397801613997	0.248020768985458	0	1	0	0	0	0	0	0	FALSE
PRMT5-AS1	0.0754853751772786	0.544704967470479	0	1	0	0	0	0	0	0	FALSE
PRMT6	-0.0362593233070614	0.680602538222155	0	1	0	0	0	0	0	0	FALSE
